entry_type	archive_path	uncompressed_size	compressed_size	crc32	unix_mode
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.github/workflows/ci_ec2_container.yml	9063	2290	239cd5ab	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.github/workflows/ci_ec2_reusable.yml	10567	2463	bd7e5aea	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.github/workflows/ct-tests.yml	3387	920	88c45bb6	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.github/workflows/hol_light.yml	11324	1805	f5cb3283	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.github/workflows/integration-awslc-main.yml	453	295	19fe4017	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.github/workflows/integration-awslc.yml	6257	1280	5fa01e4b	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.github/workflows/integration-liboqs.yml	3842	1340	4bcccc75	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.github/workflows/integration-pavona.yml	5370	1820	bfa2b631	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.github/workflows/legacy-compilers.yml	20877	2474	dda242fb	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.github/workflows/lint_markdown.yml	542	359	e647fc2e	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.github/workflows/nix.yml	5178	1706	eb65efc0	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.github/workflows/riscv.yml	794	453	a6292e5f	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.github/workflows/scorecard.yaml	2308	1075	84fb093e	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.github/workflows/slothy.yml	687	412	1239f771	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.github/workflows/wycheproof-updates.yml	667	419	9a89ba7f	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.github/workflows/zephyr.yml	2095	885	115496d3	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/.gitignore	217	148	30d79c82	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/BIBLIOGRAPHY.md	27490	4256	431baaa5	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/BIBLIOGRAPHY.yml	6725	2511	bf5288fa	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/BUILDING.md	3638	1449	dbc22081	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/CODEOWNERS	135	121	9508bb6f	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/CONTRIBUTING.md	1429	780	c61618a1	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/	0	0	00000000	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/meta.h	4223	1047	65131325	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/README.md	1227	674	8216b113	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/src/aarch64_zetas.c	11373	3270	e092e357	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/src/arith_native_aarch64.h	8582	1349	d0c010a4	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/src/intt_aarch64_asm.S	11050	3063	b1930823	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/src/ntt_aarch64_asm.S	9576	2803	06997180	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S	6808	1985	a64526ff	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/src/polyvec_basemul_acc_montgomery_cached_k3_aarch64_asm.S	7019	2027	db6d0850	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S	7396	2096	5783205f	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/src/poly_mulcache_compute_aarch64_asm.S	3704	1224	c135aff8	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/src/poly_reduce_aarch64_asm.S	2749	1006	ff6c330d	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/src/poly_tobytes_aarch64_asm.S	2319	927	6c1486f0	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/src/poly_tomont_aarch64_asm.S	2617	973	cf8c1b20	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/src/rej_uniform_aarch64_asm.S	13954	3557	d001e087	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_clean/src/rej_uniform_table.c	27620	2036	d1ec7ead	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/meta.h	4217	1048	8adb5885	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/README.md	1213	665	c328882c	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/src/aarch64_zetas.c	11373	3270	e092e357	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/src/arith_native_aarch64.h	8576	1343	1f6cb727	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/src/intt_aarch64_asm.S	181008	14370	205dd240	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/src/Makefile	4728	1229	9e2a551a	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/src/ntt_aarch64_asm.S	136153	12311	7923be76	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/src/polyvec_basemul_acc_montgomery_cached_k2_aarch64_asm.S	35695	4962	12d6860b	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/src/polyvec_basemul_acc_montgomery_cached_k3_aarch64_asm.S	49033	6056	be67f94c	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S	62284	7031	7f470359	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/src/poly_mulcache_compute_aarch64_asm.S	15567	2322	2023da4f	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/src/poly_reduce_aarch64_asm.S	21666	2909	499a1594	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/src/poly_tobytes_aarch64_asm.S	15694	2181	e60a94e4	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/src/poly_tomont_aarch64_asm.S	12065	1980	bfada326	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/src/README.md	1222	618	0ff8dc3b	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/src/rej_uniform_aarch64_asm.S	13954	3557	d001e087	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/aarch64_opt/src/rej_uniform_table.c	27620	2036	d1ec7ead	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/	0	0	00000000	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64/auto.h	2176	909	58c90e75	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64/src/fips202_native_aarch64.h	3412	612	a181ab8c	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64/src/keccakf1600_round_constants.c	2165	627	9c7b3893	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	30707	4359	eddd603b	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64/src/keccak_f1600_x1_v84a_aarch64_asm.S	11150	3223	33c7d828	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64/src/keccak_f1600_x2_v84a_aarch64_asm.S	10124	3107	a0bde996	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64/src/keccak_f1600_x4_v8a_scalar_hybrid_aarch64_asm.S	467360	26675	8a45a740	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64/src/keccak_f1600_x4_v8a_v84a_scalar_hybrid_aarch64_asm.S	385151	24882	000f41b0	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64/src/Makefile	4358	792	9297e1b7	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64/x1_scalar.h	756	416	81bc830e	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64/x1_v84a.h	914	519	5954171e	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64/x2_v84a.h	1090	542	49542bfb	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64/x4_v8a_scalar.h	756	432	578e94dd	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64/x4_v8a_v84a_scalar.h	990	548	4066a73a	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64_symbolic/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64_symbolic/keccak_f1600_x1_scalar_symbolic.S	16293	3777	d17f5a72	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64_symbolic/keccak_f1600_x4_v8a_scalar_hybrid_clean.S	48851	8217	fed6619d	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/aarch64_symbolic/keccak_f1600_x4_v8a_v84a_scalar_hybrid_clean.S	49368	8375	cf1fd2c1	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/armv81m/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/armv81m/mve.h	1918	657	37c50712	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/armv81m/README.md	383	253	63fe4ab3	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/armv81m/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/armv81m/src/fips202_native_armv81m.h	1693	482	4e333e81	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/armv81m/src/keccakf1600_round_constants.c	1808	612	a8555c06	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/armv81m/src/keccak_f1600_x4_mve.c	1281	644	19225ede	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/armv81m/src/keccak_f1600_x4_mve.S	710130	16187	584cd055	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/armv81m/src/state_extract_bytes_x4_mve.S	14865	4145	bcf8da9c	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/armv81m/src/state_xor_bytes_x4_mve.S	17320	4398	e9243a22	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/x86_64/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/x86_64/keccak_f1600_x4_avx2.h	895	472	2b5a13c7	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/x86_64/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/x86_64/src/fips202_native_x86_64.h	1666	663	354a9586	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/x86_64/src/keccakf1600_constants.c	1676	646	e7d4c588	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/fips202/x86_64/src/keccak_f1600_x4_avx2_asm.S	30492	6547	260a71d1	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/ppc64le/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/ppc64le/meta.h	1849	586	fcae176e	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/ppc64le/README.md	227	171	1bf81853	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/ppc64le/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/ppc64le/src/arith_native_ppc64le.h	785	303	0144148d	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/ppc64le/src/consts.c	15486	2800	90df55a2	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/ppc64le/src/consts.h	976	467	f49001a7	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/ppc64le/src/intt_ppc_asm.S	33035	8626	129178fa	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/ppc64le/src/ntt_ppc_asm.S	25746	6569	55b660a1	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/ppc64le/src/poly_tomont_ppc_asm.S	7048	2302	c1180bfb	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/ppc64le/src/reduce_ppc_asm.S	16274	5205	fe4d9dc6	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/README.md	3119	1187	7fe889d2	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/meta.h	8766	1322	4932d42c	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/README.md	450	308	83be7bd9	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/arith_native_x86_64.h	13543	1672	430498fe	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/compress_consts.c	4105	1052	3edec023	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/compress_consts.h	1580	456	a9d1f738	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/consts.c	5940	1773	8ee43f3d	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/consts.h	740	403	083a7310	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/fq.inc	891	397	de2e781d	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/intt_avx2_asm.S	10645	3257	43e0cc0b	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/nttfrombytes_avx2_asm.S	3090	1279	16c40416	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/ntttobytes_avx2_asm.S	2910	1238	364bf46e	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/nttunpack_avx2_asm.S	2311	1054	942deca3	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/ntt_avx2_asm.S	7912	2494	f64f72c3	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/polyvec_basemul_acc_montgomery_cached_k2_avx2_asm.S	1786	693	d1e41b87	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/polyvec_basemul_acc_montgomery_cached_k3_avx2_asm.S	1786	696	3090922a	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/polyvec_basemul_acc_montgomery_cached_k4_avx2_asm.S	1787	696	e8a31227	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/poly_basemul.inc	4209	1693	4cf5497c	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/poly_compress_d10_avx2_asm.S	4828	1848	8c134c71	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/poly_compress_d11_avx2_asm.S	4669	1761	c9edddb1	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/poly_compress_d4_avx2_asm.S	4185	1635	25d66ddd	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/poly_compress_d5_avx2_asm.S	4613	1805	7c95eb1e	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/poly_decompress_d10_avx2_asm.S	3682	1457	eaaa7ebb	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/dev/x86_64/src/poly_decompress_d11_avx2_asm.S	3914	1526	bc96e165	0
